Id,Category
22967,4
22968,0
22969,1
22970,1
22971,1
22972,3
22973,1
22974,0
22975,3
22976,1
22977,0
22978,4
22979,0
22980,0
22981,0
22982,1
22983,1
22984,2
22985,4
22986,2
22987,2
22988,3
22989,1
22990,0
22991,3
22992,0
22993,2
22994,0
22995,2
22996,4
22997,2
22998,4
22999,4
23000,4
23001,4
23002,2
23003,2
23004,4
23005,0
23006,1
23007,0
23008,0
23009,4
23010,1
23011,4
23012,0
23013,0
23014,0
23015,2
23016,2
23017,3
23018,4
23019,3
23020,1
23021,3
23022,1
23023,1
23024,3
23025,2
23026,1
23027,2
23028,0
23029,4
23030,0
23031,3
23032,4
23033,0
23034,4
23035,2
23036,3
23037,1
23038,2
23039,1
23040,2
23041,0
23042,3
23043,4
23044,2
23045,3
23046,0
23047,1
23048,4
23049,4
23050,4
23051,4
23052,0
23053,3
23054,3
23055,4
23056,0
23057,4
23058,3
23059,2
23060,1
23061,0
23062,4
23063,1
23064,1
23065,0
23066,4
23067,2
23068,0
23069,3
23070,1
23071,4
23072,4
23073,0
23074,3
23075,4
23076,3
23077,3
23078,2
23079,3
23080,0
23081,4
23082,0
23083,1
23084,0
23085,2
23086,3
23087,4
23088,1
23089,3
23090,1
23091,3
23092,0
23093,4
23094,0
23095,2
23096,1
23097,3
23098,2
23099,2
23100,3
23101,1
23102,0
23103,2
23104,3
23105,2
23106,4
23107,4
23108,3
23109,2
23110,2
23111,2
23112,3
23113,4
23114,4
23115,0
23116,1
23117,0
23118,3
23119,2
23120,2
23121,4
23122,0
23123,3
23124,1
23125,0
23126,1
23127,4
23128,1
23129,1
23130,3
23131,3
23132,3
23133,4
23134,3
23135,0
23136,3
23137,1
23138,3
23139,3
23140,1
23141,0
23142,1
23143,0
23144,4
23145,3
23146,4
23147,4
23148,2
23149,0
23150,4
23151,0
23152,0
23153,1
23154,3
23155,2
23156,0
23157,3
23158,3
23159,1
23160,0
23161,1
23162,3
23163,0
23164,4
23165,4
23166,4
23167,1
23168,4
23169,3
23170,2
23171,2
23172,1
23173,1
23174,4
23175,3
23176,1
23177,0
23178,0
23179,3
23180,2
23181,1
23182,2
23183,3
23184,3
23185,1
23186,3
23187,4
23188,1
23189,2
23190,3
23191,3
23192,0
23193,2
23194,3
23195,1
23196,4
23197,3
23198,4
23199,3
23200,1
23201,0
23202,3
23203,4
23204,4
23205,1
23206,2
23207,4
23208,0
23209,4
23210,2
23211,3
23212,0
23213,2
23214,2
23215,3
23216,1
23217,3
23218,1
23219,2
23220,4
23221,2
23222,2
23223,2
23224,4
23225,0
23226,1
23227,0
23228,1
23229,2
23230,4
23231,4
23232,0
23233,0
23234,2
23235,0
23236,4
23237,2
23238,3
23239,3
23240,0
23241,2
23242,0
23243,1
23244,2
23245,0
23246,0
23247,1
23248,1
23249,4
23250,3
23251,4
23252,2
23253,4
23254,2
23255,0
23256,2
23257,3
23258,0
23259,0
23260,3
23261,4
23262,0
23263,2
23264,3
23265,3
23266,0
23267,0
23268,0
23269,1
23270,2
23271,4
23272,3
23273,0
23274,4
23275,2
23276,0
23277,4
23278,3
23279,2
23280,2
23281,4
23282,2
23283,1
23284,3
23285,3
23286,4
23287,2
23288,1
23289,4
23290,0
23291,1
23292,2
23293,3
23294,3
23295,0
23296,3
23297,4
23298,1
23299,1
23300,0
23301,4
23302,4
23303,0
23304,1
23305,4
23306,3
23307,3
23308,4
23309,1
23310,2
23311,4
23312,1
23313,0
23314,1
23315,4
23316,0
23317,4
23318,2
23319,2
23320,1
23321,0
23322,1
23323,3
23324,3
23325,4
23326,4
23327,3
23328,1
23329,2
23330,1
23331,4
23332,3
23333,3
23334,3
23335,1
23336,1
23337,4
23338,2
23339,1
23340,0
23341,2
23342,2
23343,4
23344,3
23345,2
23346,0
23347,4
23348,1
23349,2
23350,0
23351,0
23352,4
23353,1
23354,2
23355,0
23356,1
23357,3
23358,2
23359,2
23360,3
23361,0
23362,0
23363,3
23364,4
23365,2
23366,4
23367,0
23368,4
23369,2
23370,2
23371,3
23372,2
23373,3
23374,2
23375,4
23376,3
23377,0
23378,3
23379,1
23380,2
23381,4
23382,2
23383,0
23384,0
23385,3
23386,2
23387,2
23388,0
23389,0
23390,0
23391,0
23392,4
23393,3
23394,4
23395,3
23396,4
23397,2
23398,2
23399,3
23400,3
23401,1
23402,2
23403,0
23404,0
23405,0
23406,2
23407,3
23408,1
23409,4
23410,3
23411,4
23412,1
23413,2
23414,2
23415,2
23416,0
23417,2
23418,3
23419,1
23420,3
23421,0
23422,1
23423,4
23424,3
23425,1
23426,1
23427,1
23428,2
23429,4
23430,0
23431,0
23432,1
23433,4
23434,0
23435,3
23436,1
23437,0
23438,4
23439,4
23440,4
23441,3
23442,3
23443,2
23444,4
23445,0
23446,1
23447,2
23448,2
23449,3
23450,2
23451,1
23452,3
23453,2
23454,4
23455,3
23456,0
23457,1
23458,0
23459,4
23460,4
23461,0
23462,4
23463,4
23464,2
23465,1
23466,2
23467,2
23468,1
23469,3
23470,0
23471,1
23472,0
23473,0
23474,1
23475,2
23476,1
23477,1
23478,1
23479,1
23480,4
23481,2
23482,1
23483,3
23484,3
23485,4
23486,4
23487,0
23488,0
23489,4
23490,4
23491,0
23492,1
23493,1
23494,1
23495,0
23496,3
23497,3
23498,0
23499,3
23500,1
23501,3
23502,3
23503,4
23504,3
23505,1
23506,4
23507,4
23508,3
23509,1
23510,4
23511,0
23512,4
23513,3
23514,0
23515,3
23516,3
23517,4
23518,4
23519,4
23520,4
23521,4
23522,3
23523,4
23524,2
23525,2
23526,2
23527,2
23528,1
23529,4
23530,1
23531,4
23532,0
23533,4
23534,1
23535,3
23536,3
23537,4
23538,0
23539,4
23540,0
23541,3
23542,1
23543,3
23544,0
23545,0
23546,4
23547,3
23548,3
23549,3
23550,1
23551,3
23552,0
23553,2
23554,2
23555,2
23556,2
23557,3
23558,0
23559,4
23560,3
23561,3
23562,2
23563,3
23564,4
23565,2
23566,3
23567,4
23568,0
23569,3
23570,2
23571,2
23572,1
23573,1
23574,2
23575,4
23576,1
23577,1
23578,3
23579,4
23580,4
23581,1
23582,4
23583,0
23584,4
23585,3
23586,0
23587,0
23588,0
23589,3
23590,4
23591,2
23592,0
23593,2
23594,3
23595,0
23596,4
23597,0
23598,3
23599,0
23600,2
23601,2
23602,2
23603,3
23604,4
23605,1
23606,4
23607,2
23608,2
23609,4
23610,1
23611,2
23612,1
23613,1
23614,2
23615,3
23616,1
23617,2
23618,2
23619,0
23620,0
23621,2
23622,3
23623,4
23624,0
23625,3
23626,0
23627,1
23628,0
23629,0
23630,3
23631,3
23632,4
23633,4
23634,3
23635,1
23636,3
23637,2
23638,0
23639,0
23640,2
23641,2
23642,3
23643,0
23644,2
23645,0
23646,2
23647,4
23648,1
23649,2
23650,4
23651,1
23652,4
23653,4
23654,3
23655,1
23656,1
23657,4
23658,0
23659,3
23660,1
23661,4
23662,3
23663,4
23664,1
23665,2
23666,1
23667,1
23668,0
23669,0
23670,4
23671,1
23672,2
23673,2
23674,3
23675,0
23676,3
23677,4
23678,2
23679,0
23680,3
23681,2
23682,2
23683,3
23684,3
23685,4
23686,1
23687,4
23688,3
23689,1
23690,4
23691,0
23692,3
23693,0
23694,2
23695,4
23696,2
23697,1
23698,0
23699,0
23700,2
23701,0
23702,3
23703,2
23704,2
23705,0
23706,1
23707,1
23708,2
23709,3
23710,1
23711,4
23712,2
23713,1
23714,4
23715,0
23716,3
23717,0
23718,0
23719,3
23720,0
23721,0
23722,3
23723,0
23724,3
23725,4
23726,4
23727,1
23728,1
23729,3
23730,3
23731,2
23732,4
23733,1
23734,0
23735,2
23736,2
23737,0
23738,0
23739,3
23740,4
23741,4
23742,0
23743,0
23744,1
23745,3
23746,0
23747,2
23748,1
23749,0
23750,2
23751,0
23752,4
23753,3
23754,1
23755,0
23756,0
23757,4
23758,4
23759,3
23760,0
23761,3
23762,4
23763,0
23764,4
23765,2
23766,2
23767,1
23768,2
23769,0
23770,4
23771,0
23772,2
23773,0
23774,4
23775,4
23776,2
23777,3
23778,0
23779,4
23780,2
23781,3
23782,1
23783,0
23784,2
23785,3
23786,0
23787,4
23788,0
23789,3
23790,3
23791,2
23792,3
23793,4
23794,4
23795,1
23796,4
23797,1
23798,0
23799,4
23800,4
23801,4
23802,2
23803,4
23804,1
23805,1
23806,2
23807,0
23808,3
23809,2
23810,1
23811,3
23812,3
23813,4
23814,0
23815,4
23816,4
23817,2
23818,2
23819,1
23820,1
23821,0
23822,2
23823,2
23824,2
23825,1
23826,4
23827,2
23828,0
23829,3
23830,1
23831,1
23832,3
23833,1
23834,1
23835,0
23836,1
23837,4
23838,4
23839,2
23840,1
23841,2
23842,0
23843,2
23844,3
23845,0
23846,3
23847,4
23848,3
23849,1
23850,3
23851,3
23852,4
23853,2
23854,4
23855,3
23856,3
23857,4
23858,2
23859,4
23860,0
23861,4
23862,2
23863,4
23864,2
23865,3
23866,0
23867,2
23868,2
23869,1
23870,3
23871,1
23872,3
23873,4
23874,1
23875,1
23876,2
23877,2
23878,3
23879,2
23880,4
23881,2
23882,0
23883,3
23884,4
23885,1
23886,0
23887,3
23888,1
23889,2
23890,2
23891,2
23892,2
23893,1
23894,1
23895,0
23896,2
23897,2
23898,2
23899,4
23900,3
23901,4
23902,0
23903,4
23904,1
23905,3
23906,2
23907,1
23908,2
23909,4
23910,0
23911,2
23912,4
23913,0
23914,0
23915,4
23916,2
23917,1
23918,0
23919,0
23920,4
23921,3
23922,4
23923,1
23924,1
23925,1
23926,4
23927,2
23928,2
23929,3
23930,3
23931,4
23932,3
23933,2
23934,2
23935,4
23936,0
23937,0
23938,4
23939,2
23940,4
23941,4
23942,1
23943,4
23944,3
23945,1
23946,0
23947,1
23948,4
23949,1
23950,1
23951,2
23952,4
23953,0
23954,1
23955,3
23956,1
23957,3
23958,3
23959,2
23960,1
23961,2
23962,1
23963,0
23964,4
23965,4
23966,2
23967,3
23968,3
23969,4
23970,4
23971,3
23972,4
23973,2
23974,1
23975,4
23976,2
23977,0
23978,0
23979,4
23980,2
23981,4
23982,1
23983,4
23984,0
23985,3
23986,0
23987,0
23988,1
23989,4
23990,3
23991,3
23992,3
23993,1
23994,2
23995,1
23996,1
23997,2
23998,1
23999,4
24000,2
24001,0
24002,1
24003,2
24004,3
24005,0
24006,0
24007,0
24008,0
24009,1
24010,2
24011,1
24012,4
24013,3
24014,3
24015,3
24016,0
24017,0
24018,4
24019,4
24020,3
24021,1
24022,2
24023,3
24024,3
24025,2
24026,2
24027,0
24028,4
24029,1
24030,4
24031,0
24032,2
24033,4
24034,3
24035,2
24036,3
24037,1
24038,2
24039,1
24040,4
24041,1
24042,1
24043,3
24044,3
24045,0
24046,3
24047,2
24048,3
24049,0
24050,4
24051,2
24052,0
24053,2
24054,2
24055,4
24056,2
24057,0
24058,0
24059,3
24060,4
24061,0
24062,0
24063,1
24064,1
24065,1
24066,0
24067,0
24068,2
24069,2
24070,3
24071,1
24072,2
24073,2
24074,0
24075,3
24076,2
24077,4
24078,3
24079,0
24080,2
24081,0
24082,4
24083,0
24084,4
24085,2
24086,4
24087,0
24088,1
24089,0
24090,3
24091,0
24092,4
24093,3
24094,3
24095,4
24096,0
24097,2
24098,3
24099,4
24100,0
24101,4
24102,1
24103,2
24104,2
24105,4
24106,0
24107,4
24108,2
24109,1
24110,1
24111,4
24112,1
24113,0
24114,0
24115,3
24116,3
24117,4
24118,2
24119,3
24120,3
24121,1
24122,0
24123,4
24124,3
24125,3
24126,0
24127,0
24128,3
24129,2
24130,4
24131,2
24132,4
24133,3
24134,1
24135,2
24136,2
24137,3
24138,0
24139,1
24140,2
24141,0
24142,0
24143,2
24144,4
24145,1
24146,0
24147,3
24148,1
24149,3
24150,2
24151,4
24152,0
24153,4
24154,2
24155,2
24156,3
24157,2
24158,0
24159,0
24160,3
24161,4
24162,3
24163,1
24164,3
24165,1
24166,1
24167,4
24168,3
24169,1
24170,2
24171,2
24172,2
24173,0
24174,0
24175,1
24176,1
24177,1
24178,1
24179,2
24180,2
24181,0
24182,1
24183,0
24184,4
24185,2
24186,0
24187,3
24188,1
24189,1
24190,1
24191,2
24192,2
24193,2
24194,3
24195,4
24196,4
24197,1
24198,2
24199,0
24200,4
24201,3
24202,1
24203,4
24204,0
24205,2
24206,0
24207,2
24208,3
24209,2
24210,1
24211,3
24212,0
24213,1
24214,4
24215,3
24216,4
24217,4
24218,2
24219,2
24220,2
24221,1
24222,4
24223,1
24224,2
24225,4
24226,3
24227,0
24228,4
24229,4
24230,1
24231,4
24232,0
24233,1
24234,0
24235,2
24236,1
24237,4
24238,3
24239,0
24240,1
24241,2
24242,2
24243,2
24244,2
24245,0
24246,4
24247,4
24248,3
24249,0
24250,1
24251,1
24252,4
24253,4
24254,0
24255,1
24256,0
24257,4
24258,2
24259,0
24260,4
24261,1
24262,4
24263,0
24264,4
24265,2
24266,1
24267,0
24268,0
24269,0
24270,3
24271,2
24272,1
24273,3
24274,4
24275,1
24276,2
24277,0
24278,0
24279,0
24280,4
24281,4
24282,2
24283,0
24284,2
24285,0
24286,1
24287,3
24288,3
24289,2
24290,0
24291,3
24292,0
24293,1
24294,0
24295,2
24296,3
24297,4
24298,2
24299,2
24300,0
24301,3
24302,3
24303,0
24304,2
24305,0
24306,4
24307,4
24308,4
24309,0
24310,2
24311,1
24312,3
24313,0
24314,2
24315,3
24316,2
24317,2
24318,0
24319,2
24320,4
24321,3
24322,4
24323,3
24324,2
24325,4
24326,0
24327,1
24328,1
24329,1
24330,3
24331,1
24332,3
24333,3
24334,4
24335,1
24336,2
24337,2
24338,1
24339,2
24340,3
24341,4
24342,0
24343,3
24344,0
24345,0
24346,0
24347,3
24348,3
24349,0
24350,4
24351,2
24352,3
24353,2
24354,3
24355,3
24356,0
24357,4
24358,4
24359,4
24360,1
24361,2
24362,0
24363,4
24364,3
24365,2
24366,3
24367,2
24368,4
24369,1
24370,1
24371,0
24372,3
24373,4
24374,2
24375,0
24376,3
24377,0
24378,1
24379,3
24380,2
24381,4
24382,4
24383,0
24384,4
24385,3
24386,2
24387,4
24388,4
24389,4
24390,1
24391,2
24392,0
24393,0
24394,3
24395,3
24396,4
24397,0
24398,4
24399,1
24400,0
24401,2
24402,3
24403,0
24404,3
24405,4
24406,0
24407,4
24408,2
24409,0
24410,1
24411,3
24412,2
24413,3
24414,3
24415,1
24416,1
24417,2
24418,3
24419,3
24420,2
24421,3
24422,3
24423,2
24424,2
24425,3
24426,3
24427,1
24428,4
24429,4
24430,1
24431,2
24432,4
24433,2
24434,3
24435,1
24436,2
24437,3
24438,4
24439,2
24440,3
24441,3
24442,3
24443,4
24444,2
24445,0
24446,0
24447,0
24448,1
24449,3
24450,1
24451,0
24452,4
24453,3
24454,4
24455,0
24456,2
24457,4
24458,2
24459,0
24460,1
24461,1
24462,0
24463,1
24464,4
24465,1
24466,4
24467,4
24468,3
24469,4
24470,4
24471,4
24472,3
24473,4
24474,4
24475,4
24476,2
24477,1
24478,1
24479,0
24480,1
24481,4
24482,2
24483,0
24484,0
24485,3
24486,0
24487,0
24488,2
24489,0
24490,2
24491,3
24492,3
24493,3
24494,3
24495,2
24496,4
24497,2
24498,2
24499,1
24500,0
24501,4
24502,2
24503,0
24504,4
24505,1
24506,0
24507,2
24508,3
24509,1
24510,1
24511,4
24512,4
24513,0
24514,3
24515,4
24516,0
24517,3
24518,0
24519,0
24520,2
24521,3
24522,4
24523,1
24524,0
24525,1
24526,2
24527,0
24528,1
24529,2
24530,1
24531,1
24532,4
24533,2
24534,2
24535,0
24536,2
24537,0
24538,3
24539,1
24540,1
24541,4
24542,3
24543,2
24544,0
24545,0
24546,3
24547,3
24548,1
24549,2
24550,4
24551,3
24552,0
24553,4
24554,4
24555,1
24556,1
24557,1
24558,3
24559,2
24560,4
24561,3
24562,3
24563,3
24564,0
24565,1
24566,4
24567,1
24568,0
24569,3
24570,4
24571,2
24572,3
24573,0
24574,3
24575,2
24576,3
24577,4
24578,3
24579,1
24580,0
24581,4
24582,2
24583,1
24584,2
24585,4
24586,4
24587,4
24588,0
24589,2
24590,4
24591,1
24592,0
24593,0
24594,3
24595,0
24596,0
24597,0
24598,2
24599,1
24600,4
24601,1
24602,3
24603,0
24604,3
24605,0
24606,1
24607,3
24608,0
24609,3
24610,4
24611,3
24612,4
24613,1
24614,0
24615,3
24616,3
24617,2
24618,0
24619,4
24620,4
24621,4
24622,2
24623,4
24624,0
24625,1
24626,4
24627,4
24628,1
24629,4
24630,3
24631,3
24632,2
24633,0
24634,3
24635,0
24636,0
24637,0
24638,4
24639,0
24640,2
24641,0
24642,1
24643,3
24644,2
24645,4
24646,4
24647,0
24648,2
24649,2
24650,3
24651,4
24652,2
24653,4
24654,1
24655,1
24656,4
24657,0
24658,0
24659,0
24660,2
24661,1
24662,2
24663,1
24664,0
24665,2
24666,2
24667,4
24668,0
24669,2
24670,2
24671,4
24672,1
24673,4
24674,4
24675,0
24676,0
24677,1
24678,4
24679,4
24680,3
24681,1
24682,3
24683,1
24684,1
24685,2
24686,2
24687,2
24688,1
24689,0
24690,0
24691,2
24692,0
24693,2
24694,0
24695,3
24696,4
24697,4
24698,1
24699,2
24700,0
24701,0
24702,4
24703,1
24704,2
24705,2
24706,0
24707,3
24708,0
24709,1
24710,1
24711,0
24712,3
24713,2
24714,2
24715,3
24716,1
24717,1
24718,0
24719,3
24720,2
24721,4
24722,2
24723,4
24724,0
24725,4
24726,1
24727,2
24728,3
24729,0
24730,0
24731,4
24732,0
24733,2
24734,3
24735,0
24736,0
24737,4
24738,1
24739,1
24740,0
24741,4
24742,2
24743,1
24744,1
24745,2
24746,3
24747,3
24748,4
24749,3
24750,4
24751,4
24752,1
24753,0
24754,0
24755,2
24756,0
24757,1
24758,2
24759,1
24760,2
24761,0
24762,3
24763,1
24764,0
24765,2
24766,3
24767,2
24768,3
24769,4
24770,4
24771,3
24772,4
24773,0
24774,0
24775,0
24776,4
24777,4
24778,1
24779,3
24780,0
24781,2
24782,0
24783,3
24784,2
24785,2
24786,4
24787,0
24788,1
24789,1
24790,1
24791,4
24792,2
24793,2
24794,3
24795,2
24796,1
24797,1
24798,1
24799,4
24800,4
24801,1
24802,0
24803,2
24804,3
24805,1
24806,0
24807,1
24808,3
24809,1
24810,2
24811,0
24812,3
24813,4
24814,3
24815,4
24816,1
24817,4
24818,2
24819,1
24820,2
24821,1
24822,3
24823,1
24824,4
24825,4
24826,1
24827,2
24828,1
24829,0
24830,1
24831,4
24832,2
24833,1
24834,3
24835,3
24836,2
24837,2
24838,4
24839,1
24840,3
24841,4
24842,2
24843,4
24844,1
24845,0
24846,3
24847,3
24848,3
24849,3
24850,4
24851,2
24852,0
24853,2
24854,3
24855,2
24856,4
24857,0
24858,1
24859,4
24860,4
24861,2
24862,3
24863,1
24864,3
24865,2
24866,1
24867,0
24868,1
24869,2
24870,3
24871,3
24872,3
24873,3
24874,0
24875,4
24876,2
24877,3
24878,1
24879,4
24880,3
24881,0
24882,0
24883,4
24884,3
24885,4
24886,3
24887,2
24888,3
24889,0
24890,0
24891,2
24892,3
24893,2
24894,0
24895,3
24896,3
24897,4
24898,1
24899,4
24900,0
24901,4
24902,0
24903,3
24904,0
24905,2
24906,2
24907,1
24908,0
24909,2
24910,0
24911,4
24912,3
24913,1
24914,1
24915,0
24916,1
24917,2
24918,2
24919,0
24920,0
24921,2
24922,2
24923,4
24924,2
24925,4
24926,3
24927,3
24928,2
24929,0
24930,3
24931,4
24932,2
24933,1
24934,4
24935,1
24936,2
24937,4
24938,1
24939,0
24940,0
24941,1
24942,3
24943,2
24944,4
24945,2
24946,3
24947,3
24948,0
24949,4
24950,2
24951,2
24952,1
24953,2
24954,0
24955,1
24956,3
24957,4
24958,1
24959,3
24960,1
24961,4
24962,3
24963,4
24964,2
24965,1
24966,3
24967,1
24968,3
24969,4
24970,3
24971,1
24972,4
24973,1
24974,0
24975,4
24976,0
24977,4
24978,0
24979,3
24980,1
24981,0
24982,4
24983,3
24984,4
24985,3
24986,4
24987,0
24988,2
24989,2
24990,0
24991,0
24992,3
24993,4
24994,2
24995,3
24996,4
24997,0
24998,4
24999,2
25000,1
25001,4
25002,3
25003,0
25004,0
25005,1
25006,4
25007,2
25008,0
25009,3
25010,3
25011,4
25012,4
25013,3
25014,0
25015,0
25016,1
25017,0
25018,4
25019,1
25020,1
25021,4
25022,2
25023,2
25024,3
25025,0
25026,4
25027,3
25028,0
25029,3
25030,2
25031,1
25032,2
25033,3
25034,1
25035,3
25036,1
25037,4
25038,1
25039,0
25040,4
25041,1
25042,3
25043,2
25044,1
25045,4
25046,4
25047,0
25048,2
25049,3
25050,2
25051,4
25052,0
25053,2
25054,0
25055,4
25056,1
25057,4
25058,4
25059,2
25060,0
25061,1
25062,1
25063,1
25064,2
25065,4
25066,1
25067,3
25068,1
25069,3
25070,1
25071,4
25072,2
25073,0
25074,2
25075,1
25076,4
25077,1
25078,2
25079,0
25080,2
25081,0
25082,3
25083,0
25084,2
25085,0
25086,4
25087,0
25088,1
25089,1
25090,4
25091,1
25092,3
25093,2
25094,2
25095,4
25096,2
25097,3
25098,4
25099,4
25100,4
25101,4
25102,1
25103,1
25104,0
25105,1
25106,2
25107,0
25108,1
25109,2
25110,3
25111,4
25112,0
25113,4
25114,3
25115,0
25116,1
25117,3
25118,0
25119,0
25120,0
25121,3
25122,1
25123,4
25124,3
25125,2
25126,2
25127,0
25128,0
25129,0
25130,1
25131,1
25132,1
25133,1
25134,1
25135,4
25136,2
25137,2
25138,1
25139,0
25140,2
25141,3
25142,4
25143,0
25144,2
25145,2
25146,1
25147,4
25148,1
25149,0
25150,0
25151,2
25152,1
25153,4
25154,1
25155,4
25156,4
25157,3
25158,3
25159,4
25160,1
25161,2
25162,4
25163,0
25164,1
25165,0
25166,0
25167,2
25168,0
25169,4
25170,3
25171,1
25172,3
25173,3
25174,3
25175,4
25176,4
25177,0
25178,1
25179,1
25180,3
25181,2
25182,1
25183,2
25184,0
25185,3
25186,0
25187,3
25188,0
25189,1
25190,4
25191,0
25192,2
25193,0
25194,2
25195,1
25196,4
25197,1
25198,1
25199,1
25200,4
25201,3
25202,4
25203,4
25204,3
25205,3
25206,2
25207,4
25208,0
25209,1
25210,4
25211,1
25212,0
25213,3
25214,2
25215,0
25216,2
25217,2
25218,1
25219,1
25220,1
25221,4
25222,1
25223,2
25224,3
25225,4
25226,0
25227,4
25228,0
25229,1
25230,3
25231,3
25232,0
25233,3
25234,3
25235,0
25236,4
25237,4
25238,1
25239,0
25240,0
25241,3
25242,3
25243,1
25244,3
25245,3
25246,0
25247,3
25248,4
25249,0
25250,1
25251,3
25252,1
25253,0
25254,2
25255,0
25256,0
25257,1
25258,3
25259,3
25260,4
25261,0
25262,4
25263,4
25264,0
25265,2
25266,0
25267,3
25268,2
25269,4
25270,0
25271,3
25272,0
25273,1
25274,2
25275,1
25276,0
25277,3
25278,1
25279,3
25280,2
25281,0
25282,2
25283,4
25284,2
25285,1
25286,0
25287,1
25288,2
25289,3
25290,2
25291,4
25292,0
25293,2
25294,0
25295,3
25296,2
25297,3
25298,4
25299,3
25300,4
25301,2
25302,3
25303,0
25304,1
25305,2
25306,2
25307,2
25308,1
25309,2
25310,2
25311,0
25312,3
25313,1
25314,0
25315,0
25316,1
25317,2
25318,3
25319,4
25320,2
25321,2
25322,3
25323,4
25324,2
25325,0
25326,1
25327,3
25328,3
25329,2
25330,2
25331,4
25332,1
25333,4
25334,0
25335,4
25336,0
25337,1
25338,3
25339,2
25340,0
25341,3
25342,1
25343,4
25344,0
25345,1
25346,2
25347,2
25348,0
25349,4
25350,2
25351,2
25352,4
25353,1
25354,2
25355,1
25356,2
25357,0
25358,0
25359,0
25360,2
25361,2
25362,3
25363,0
25364,4
25365,4
25366,2
25367,0
25368,4
25369,0
25370,2
25371,2
25372,0
25373,1
25374,2
25375,1
25376,4
25377,2
25378,3
25379,2
25380,2
25381,1
25382,0
25383,1
25384,0
25385,3
25386,4
25387,1
25388,1
25389,0
25390,0
25391,1
25392,2
25393,0
25394,1
25395,2
25396,1
25397,3
25398,1
25399,2
25400,0
25401,2
25402,1
25403,3
25404,0
25405,0
25406,2
25407,1
25408,3
25409,1
25410,0
25411,2
25412,1
25413,4
25414,2
25415,2
25416,3
25417,4
25418,2
25419,4
25420,2
25421,1
25422,3
25423,3
25424,1
25425,1
25426,0
25427,2
25428,4
25429,0
25430,2
25431,4
25432,4
25433,1
25434,2
25435,4
25436,3
25437,4
25438,4
25439,3
25440,4
25441,0
25442,2
25443,1
25444,2
25445,3
25446,1
25447,0
25448,2
25449,0
25450,3
25451,4
25452,1
25453,3
25454,2
25455,0
25456,0
25457,2
25458,1
25459,2
25460,2
25461,3
25462,3
25463,4
25464,1
25465,4
25466,3
25467,4
25468,4
25469,0
25470,3
25471,3
25472,0
25473,1
25474,4
25475,2
25476,1
25477,4
25478,2
25479,1
25480,1
25481,0
25482,0
25483,3
25484,1
25485,2
25486,4
25487,0
25488,0
25489,4
25490,2
25491,3
25492,3
25493,2
25494,4
25495,4
25496,1
25497,1
25498,2
25499,4
25500,4
25501,0
25502,4
25503,2
25504,1
25505,2
25506,3
25507,2
25508,3
25509,4
25510,3
25511,2
25512,4
25513,1
25514,3
25515,0
25516,1
25517,2
25518,4
25519,0
25520,2
25521,1
25522,2
25523,1
25524,3
25525,3
25526,2
25527,0
25528,3
25529,3
25530,4
25531,0
25532,1
25533,2
25534,1
25535,1
25536,1
25537,0
25538,4
25539,4
25540,2
25541,2
25542,3
25543,3
25544,2
25545,1
25546,3
25547,2
25548,4
25549,2
25550,3
25551,0
25552,1
25553,2
25554,4
25555,4
25556,0
25557,1
25558,4
25559,2
25560,2
25561,3
25562,4
25563,3
25564,2
25565,4
25566,0
25567,4
25568,1
25569,0
25570,0
25571,4
25572,4
25573,0
25574,0
25575,1
25576,0
25577,4
25578,2
25579,2
25580,0
25581,2
25582,0
25583,2
25584,0
25585,2
25586,3
25587,0
25588,2
25589,4
25590,0
25591,2
25592,2
25593,4
25594,2
25595,1
25596,0
25597,0
25598,3
25599,4
25600,3
25601,2
25602,0
25603,4
25604,3
25605,1
25606,1
25607,3
25608,3
25609,1
25610,3
25611,0
25612,1
25613,1
25614,1
25615,1
25616,3
25617,4
25618,1
25619,0
25620,4
25621,0
25622,0
25623,3
25624,3
25625,1
25626,2
25627,2
25628,0
25629,0
25630,1
25631,1
25632,2
25633,4
25634,0
25635,1
25636,2
25637,3
25638,1
25639,4
25640,1
25641,4
25642,2
25643,1
25644,2
25645,4
25646,0
25647,4
25648,0
25649,1
25650,1
25651,0
25652,3
25653,4
25654,1
25655,0
25656,4
25657,3
25658,3
25659,2
25660,2
25661,3
25662,0
25663,4
25664,0
25665,3
25666,1
25667,0
25668,0
25669,4
25670,3
25671,4
25672,0
25673,3
25674,2
25675,4
25676,2
25677,1
25678,0
25679,2
25680,3
25681,4
25682,2
25683,2
25684,3
25685,2
25686,1
25687,1
25688,0
25689,0
25690,1
25691,4
25692,1
25693,1
25694,1
25695,0
25696,0
25697,1
25698,2
25699,0
25700,4
25701,2
25702,0
25703,0
25704,0
25705,1
25706,2
25707,3
25708,1
25709,2
25710,4
25711,4
25712,0
25713,0
25714,1
25715,1
25716,0
25717,2
25718,3
25719,4
25720,1
25721,3
25722,3
25723,3
25724,2
25725,1
25726,4
25727,2
25728,1
25729,2
25730,3
25731,1
25732,2
25733,4
25734,2
25735,1
25736,0
25737,1
25738,4
25739,3
25740,3
25741,0
25742,1
25743,4
25744,2
25745,4
25746,2
25747,1
25748,2
25749,2
25750,4
25751,2
25752,1
25753,0
25754,0
25755,3
25756,4
25757,2
25758,0
25759,4
25760,1
25761,3
25762,0
25763,3
25764,2
